insertId,jsonPayload.code,jsonPayload.message,labels.activity_type_name,"labels.""agent.googleapis.com/health/agentKind""","labels.""agent.googleapis.com/health/agentVersion""","labels.""agent.googleapis.com/health/schemaVersion""","labels.""compute.googleapis.com/resource_name""",labels.policy_id,labels.resource_name,labels.started_at,labels.terse_message,labels.verbose_message,labels.violation_id,logName,receiveLocation,receiveTimestamp,resource.labels.instance_id,resource.labels.project_id,resource.labels.zone,resource.type,severity,timestamp
1d4ph0eg1rtvmrg,,2025-01-02T09:29:23.368114+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:     hostmetrics:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789251981Z
1d4ph0eg1rtvmrf,,2025-01-02T09:29:23.368048+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:   receivers:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789251420Z
1d4ph0eg1rtvmre,,2025-01-02T09:29:23.368002+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]: metrics:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789250853Z
1d4ph0eg1rtvmrd,,2025-01-02T09:29:23.367951+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:         receivers: [syslog],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789250291Z
1d4ph0eg1rtvmrc,,2025-01-02T09:29:23.367907+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       default_pipeline:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789249736Z
1d4ph0eg1rtvmrb,,2025-01-02T09:29:23.367870+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:     pipelines:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789249181Z
1d4ph0eg1rtvmra,,2025-01-02T09:29:23.367826+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:   service:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789248618Z
1d4ph0eg1rtvmr9,,2025-01-02T09:29:23.367793+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       - /var/log/syslog,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789248055Z
1d4ph0eg1rtvmr8,,2025-01-02T09:29:23.367755+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       - /var/log/messages,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789247467Z
1d4ph0eg1rtvmr7,,2025-01-02T09:29:23.367720+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       include_paths:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789246881Z
1d4ph0eg1rtvmr6,,2025-01-02T09:29:23.367683+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       type: files,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789246283Z
1d4ph0eg1rtvmr5,,2025-01-02T09:29:23.367644+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:     syslog:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789245698Z
1d4ph0eg1rtvmr4,,2025-01-02T09:29:23.367609+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:   receivers:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789245050Z
1d4ph0eg1rtvmr3,,2025-01-02T09:29:23.367578+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]: logging:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789244457Z
1d4ph0eg1rtvmr2,,2025-01-02T09:29:23.367531+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]: 2025/01/02 09:29:23 Merged config:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789243856Z
1d4ph0eg1rtvmr1,,2025-01-02T09:29:23.367461+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:         processors: [metrics_filter],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789243270Z
1d4ph0eg1rtvmr0,,2025-01-02T09:29:23.367411+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:         receivers: [hostmetrics],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789242683Z
1d4ph0eg1rtvmqz,,2025-01-02T09:29:23.367375+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       default_pipeline:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789242006Z
1d4ph0eg1rtvmqy,,2025-01-02T09:29:23.367334+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:     pipelines:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789206547Z
1d4ph0eg1rtvmqx,,2025-01-02T09:29:23.367284+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:   service:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789205974Z
1d4ph0eg1rtvmqw,,2025-01-02T09:29:23.367246+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       metrics_pattern: [],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789205391Z
1d4ph0eg1rtvmqv,,2025-01-02T09:29:23.367216+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       type: exclude_metrics,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789204822Z
1d4ph0eg1rtvmqu,,2025-01-02T09:29:23.367181+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:     metrics_filter:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789204265Z
1d4ph0eg1rtvmqt,,2025-01-02T09:29:23.367152+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:   processors:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789203711Z
1d4ph0eg1rtvmqs,,2025-01-02T09:29:23.367115+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       collection_interval: 60s,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789203155Z
1d4ph0eg1rtvmqr,,2025-01-02T09:29:23.367084+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       type: hostmetrics,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789202586Z
1d4ph0eg1rtvmqq,,2025-01-02T09:29:23.367048+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:     hostmetrics:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789202035Z
1d4ph0eg1rtvmqp,,2025-01-02T09:29:23.367010+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:   receivers:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789201475Z
1d4ph0eg1rtvmqo,,2025-01-02T09:29:23.366971+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]: metrics:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789200888Z
1d4ph0eg1rtvmqn,,2025-01-02T09:29:23.366940+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:         receivers: [syslog],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789200336Z
1d4ph0eg1rtvmqm,,2025-01-02T09:29:23.366908+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       default_pipeline:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789199781Z
1d4ph0eg1rtvmql,,2025-01-02T09:29:23.366876+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:     pipelines:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789199220Z
1d4ph0eg1rtvmqk,,2025-01-02T09:29:23.366833+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:   service:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789198654Z
1d4ph0eg1rtvmqj,,2025-01-02T09:29:23.366802+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       - /var/log/syslog,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789198094Z
1d4ph0eg1rtvmqi,,2025-01-02T09:29:23.366771+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       - /var/log/messages,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789197520Z
1d4ph0eg1rtvmqh,,2025-01-02T09:29:23.366726+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       include_paths:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789196943Z
1d4ph0eg1rtvmqg,,2025-01-02T09:29:23.366695+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       type: files,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789196365Z
1d4ph0eg1rtvmqf,,2025-01-02T09:29:23.366665+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:     syslog:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789195789Z
1d4ph0eg1rtvmqe,,2025-01-02T09:29:23.366634+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:   receivers:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789195208Z
1d4ph0eg1rtvmqd,,2025-01-02T09:29:23.366598+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]: logging:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789194623Z
1d4ph0eg1rtvmqc,,2025-01-02T09:29:23.366459+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]: 2025/01/02 09:29:23 Built-in config:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789194037Z
1d4ph0eg1rtvmqb,,2025-01-02T09:29:23.214703+00:00 lamp-1-vm systemd[1]: Starting google-cloud-ops-agent-opentelemetry-collector.service - Google Cloud Ops Agent - Metrics Agent...,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789193466Z
1d4ph0eg1rtvmqa,,2025-01-02T09:29:23.211731+00:00 lamp-1-vm systemd[1]: Starting google-cloud-ops-agent-fluent-bit.service - Google Cloud Ops Agent - Logging Agent...,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789192854Z
1d4ph0eg1rtvmq9,,2025-01-02T09:29:23.205547+00:00 lamp-1-vm systemd[1]: Finished google-cloud-ops-agent.service - Google Cloud Ops Agent.,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789192268Z
1d4ph0eg1rtvmq8,,2025-01-02T09:29:23.180030+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]: 2025/01/02 09:29:23 Startup checks finished,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789191685Z
1d4ph0eg1rtvmq7,,2025-01-02T09:29:23.179971+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]: 2025/01/02 09:29:23 [API Check] Result: PASS,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789191077Z
1d4ph0eg1rtvmq6,,2025-01-02T09:29:23.179912+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]: 2025/01/02 09:29:23 [Network Check] Result: PASS,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789187590Z
1d4ph0eg1rtvmq5,,2025-01-02T09:29:23.179731+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]: 2025/01/02 09:29:23 [Ports Check] Result: PASS,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789187018Z
1d4ph0eg1rtvmq4,,2025-01-02T09:29:22.915778+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:         processors: [metrics_filter],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789186458Z
1d4ph0eg1rtvmq3,,2025-01-02T09:29:22.915748+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:         receivers: [hostmetrics],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789185887Z
1d4ph0eg1rtvmq2,,2025-01-02T09:29:22.915717+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:       default_pipeline:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789185317Z
1d4ph0eg1rtvmq1,,2025-01-02T09:29:22.915686+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:     pipelines:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789184756Z
1d4ph0eg1rtvmq0,,2025-01-02T09:29:22.915657+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:   service:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789184198Z
1d4ph0eg1rtvmpz,,2025-01-02T09:29:22.915628+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:       metrics_pattern: [],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789183646Z
1d4ph0eg1rtvmpy,,2025-01-02T09:29:22.915598+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:       type: exclude_metrics,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789183085Z
1d4ph0eg1rtvmpx,,2025-01-02T09:29:22.915568+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:     metrics_filter:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789182529Z
1d4ph0eg1rtvmpw,,2025-01-02T09:29:22.915538+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:   processors:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789181963Z
1d4ph0eg1rtvmpv,,2025-01-02T09:29:22.915506+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:       collection_interval: 60s,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789181402Z
1d4ph0eg1rtvmpu,,2025-01-02T09:29:22.915474+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:       type: hostmetrics,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789180828Z
1d4ph0eg1rtvmpt,,2025-01-02T09:29:22.915439+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:     hostmetrics:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789180257Z
1d4ph0eg1rtvmps,,2025-01-02T09:29:22.915391+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:   receivers:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789179701Z
1d4ph0eg1rtvmpr,,2025-01-02T09:29:22.915358+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]: metrics:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789179126Z
1d4ph0eg1rtvmpq,,2025-01-02T09:29:22.915273+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:         receivers: [syslog],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789178565Z
1d4ph0eg1rtvmpp,,2025-01-02T09:29:22.915242+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:       default_pipeline:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789177998Z
1d4ph0eg1rtvmpo,,2025-01-02T09:29:22.915201+00:00 lamp-1-vm google_cloud_ops_agent_engine[3784]:     pipelines:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789177440Z
